,iter_num,disc_loss_trn,disc_loss_tst,gen_loss_trn,gen_loss_tst
65,6600,4.670251846313477,4.9300408363342285,1.8978595733642578,1.6123603582382202
66,6700,4.7319841384887695,4.706283092498779,1.7216092348098755,1.5781440734863281
67,6800,4.986109733581543,5.10054874420166,1.7526682615280151,1.6065280437469482
68,6900,4.8280534744262695,4.9841108322143555,1.9508235454559326,1.5881307125091553
69,7000,6.15972375869751,4.693784713745117,1.6087146997451782,1.5125840902328491
70,7100,5.995981216430664,5.657143592834473,1.5387988090515137,1.4377391338348389
71,7200,5.010594367980957,4.903385162353516,1.742089867591858,1.4793565273284912
72,7300,5.046030044555664,4.754419803619385,1.7253507375717163,1.5920403003692627
73,7400,4.904348373413086,4.9248809814453125,1.741432785987854,1.6293144226074219
74,7500,4.505563259124756,4.798151016235352,1.938599944114685,1.7994604110717773
75,7600,4.6346755027771,4.91412353515625,1.8328355550765991,1.6535017490386963
76,7700,4.501101493835449,4.733567237854004,1.8738346099853516,1.7115793228149414
77,7800,4.813166618347168,4.959475994110107,1.813016414642334,1.66489839553833
78,7900,4.734987258911133,4.658578872680664,1.8403093814849854,1.8572375774383545
79,8000,4.692249298095703,4.7685394287109375,1.8551509380340576,1.698283314704895
80,8100,4.959969997406006,4.736205101013184,1.6764671802520752,1.6007663011550903
81,8200,4.540193557739258,5.014588356018066,1.7992744445800781,1.6900808811187744
82,8300,4.579300880432129,4.621965408325195,1.739992618560791,1.6672999858856201
83,8400,4.687476634979248,4.787045478820801,1.8809547424316406,1.693257212638855
84,8500,4.859392166137695,4.793239593505859,1.8352081775665283,1.6242594718933105
85,8600,4.728580474853516,4.9766693115234375,1.756758689880371,1.5945069789886475
86,8700,4.745607376098633,4.661914825439453,1.596617579460144,1.5933294296264648
87,8800,6.032017230987549,4.566971778869629,1.8102035522460938,1.6615233421325684
88,8900,4.591353893280029,4.432514190673828,1.923581600189209,1.7540183067321777
89,9000,4.730696678161621,4.7554931640625,1.767014503479004,1.9091711044311523
90,9100,4.9087724685668945,4.86002254486084,1.8139064311981201,1.6474504470825195
91,9200,4.562724590301514,4.665154457092285,1.7416303157806396,1.591149091720581
92,9300,4.348107814788818,4.630395412445068,2.066478729248047,2.0701797008514404
93,9400,4.50767707824707,4.544639587402344,2.0971124172210693,1.7916765213012695
94,9500,4.502817630767822,4.371366500854492,1.9735369682312012,1.9951852560043335
95,9600,4.491930961608887,4.702055931091309,2.09525728225708,2.136951446533203
96,9700,5.6183013916015625,5.751696586608887,1.4900352954864502,1.5085573196411133
97,9800,5.0915913581848145,4.9382829666137695,1.6630914211273193,1.539454698562622
98,9900,5.355790138244629,4.666811943054199,1.7310945987701416,1.5223004817962646
99,10000,4.590417861938477,4.532901763916016,2.0504491329193115,1.66623854637146
100,10100,5.0637640953063965,4.636849403381348,1.6300076246261597,1.612231969833374
101,10200,4.9931745529174805,4.87112283706665,1.7586807012557983,1.523127555847168
102,10300,4.6045145988464355,4.688600540161133,1.7582582235336304,1.7659016847610474
103,10400,4.567874431610107,4.7300124168396,1.8640880584716797,1.6511566638946533
104,10500,4.647913932800293,4.431948661804199,2.3037660121917725,1.7867281436920166
105,10600,4.554895401000977,4.6169538497924805,1.9305893182754517,1.7676478624343872
106,10700,5.641332626342773,4.7705488204956055,1.622180461883545,1.5196824073791504
107,10800,4.642104148864746,4.6974287033081055,2.082179546356201,1.8300509452819824
108,10900,4.503056526184082,4.5370564460754395,1.8351624011993408,1.6460494995117188
109,11000,4.740867614746094,4.868571758270264,2.0356664657592773,1.7173928022384644
110,11100,4.479084014892578,4.481549263000488,2.0710830688476562,1.6141576766967773
111,11200,4.800483703613281,4.6941938400268555,1.8710260391235352,1.614211082458496
112,11300,5.751318454742432,4.7922282218933105,1.483963131904602,1.4909868240356445
113,11400,4.569040775299072,4.225078582763672,2.3401360511779785,2.2856383323669434
114,11500,4.854650020599365,4.895646095275879,1.834364652633667,1.7213754653930664
115,11600,4.994274139404297,4.785126686096191,1.7530944347381592,1.6553306579589844
116,11700,4.784550189971924,4.973742961883545,1.7540404796600342,1.646543264389038
117,11800,5.1574015617370605,5.2222089767456055,1.518412709236145,1.6258450746536255
118,11900,4.815990924835205,5.444197654724121,1.4779386520385742,1.5164275169372559
119,12000,4.413149833679199,4.685342788696289,2.072420358657837,2.0024516582489014
120,12100,4.988258361816406,4.753360748291016,1.7111270427703857,1.5495697259902954
121,12200,4.442575454711914,4.641041278839111,1.9708689451217651,1.8129923343658447
122,12300,4.480863094329834,4.474673748016357,2.375333309173584,1.8174893856048584
123,12400,4.940246105194092,4.6510114669799805,1.7028590440750122,1.5831499099731445
124,12500,4.675652027130127,4.641467571258545,2.2127432823181152,1.7020156383514404
125,12600,4.419728755950928,4.592563152313232,2.1127610206604004,2.0784494876861572
126,12700,4.506068229675293,4.546035289764404,2.0579936504364014,1.616023302078247
127,12800,4.44808292388916,4.179288864135742,2.4472663402557373,2.2195072174072266
128,12900,4.798735618591309,4.5337324142456055,1.9267098903656006,1.640458345413208
129,13000,4.59809684753418,4.525692939758301,1.9268290996551514,1.721610188484192
130,13100,4.719130516052246,4.662666320800781,1.8187973499298096,1.758017897605896
131,13200,4.7760138511657715,4.75541877746582,1.730574131011963,1.6572449207305908
132,13300,4.515745639801025,4.740327835083008,1.8189409971237183,1.740440011024475
133,13400,5.366539001464844,4.724847793579102,1.969858169555664,1.598606824874878
134,13500,4.911834716796875,4.776397228240967,1.5678112506866455,1.6245110034942627
135,13600,4.4663262367248535,4.598596572875977,1.6920274496078491,1.7441082000732422
136,13700,5.420361518859863,4.846092224121094,1.799088478088379,1.5848251581192017
137,13800,4.5032958984375,4.768643379211426,1.9095468521118164,1.7407383918762207
138,13900,4.261959075927734,4.632481575012207,2.1759166717529297,1.968340516090393
139,14000,4.403623580932617,5.023847579956055,1.782494306564331,1.6178343296051025
140,14100,4.483735084533691,4.377829551696777,2.0282809734344482,1.9601998329162598
141,14200,4.680326461791992,4.699043273925781,1.9987537860870361,1.7308850288391113
142,14300,4.366735458374023,4.900542259216309,1.8741300106048584,1.780316710472107
143,14400,4.471916675567627,4.5020222663879395,1.8769302368164062,1.8996384143829346
144,14500,4.761334419250488,4.785855770111084,1.9414448738098145,1.6703613996505737
145,14600,4.242517471313477,4.8696489334106445,1.9861356019973755,1.75325608253479
146,14700,4.178949356079102,4.571228981018066,2.018632411956787,1.9951294660568237
147,14800,4.297043323516846,4.288618087768555,2.366082191467285,1.9246141910552979
148,14900,4.630128860473633,4.543062210083008,2.084520101547241,1.989830732345581
149,15000,4.612040996551514,4.650372505187988,1.8888030052185059,1.5893875360488892
150,15100,4.666088104248047,4.8027753829956055,1.9925891160964966,1.7764559984207153
151,15200,4.617749214172363,4.700733184814453,1.8007736206054688,2.0700724124908447
152,15300,4.398171901702881,4.454086780548096,1.8052235841751099,1.7766501903533936
153,15400,4.99620246887207,4.501487731933594,1.905327320098877,1.6997003555297852
154,15500,4.713798999786377,4.678433418273926,1.6700924634933472,1.7043123245239258
155,15600,4.5359039306640625,4.720989227294922,2.137566328048706,1.7897026538848877
156,15700,4.500676155090332,4.916314125061035,2.269528388977051,1.8075528144836426
157,15800,4.956529140472412,4.694907188415527,1.8727710247039795,1.6474993228912354
158,15900,4.440951347351074,4.2724609375,2.5487093925476074,1.941359519958496
159,16000,4.198392391204834,4.2194437980651855,2.139275550842285,2.104724645614624
160,16100,4.593442916870117,4.718653678894043,1.9615122079849243,1.970026969909668
161,16200,4.708441734313965,4.478771209716797,1.893464207649231,2.0265605449676514
162,16300,4.679895877838135,4.559411525726318,2.002542495727539,1.7456969022750854
163,16400,5.008447647094727,4.667641639709473,1.64239501953125,1.5269465446472168
164,16500,7.652708053588867,4.469033718109131,1.590254545211792,1.6708632707595825
165,16600,5.065183639526367,4.658108711242676,1.7189576625823975,1.581881046295166
166,16700,4.6755852699279785,4.539292812347412,1.6941852569580078,1.694048523902893
167,16800,4.506653785705566,4.783334732055664,1.7435572147369385,1.7029356956481934
168,16900,4.558464527130127,4.593046188354492,2.0020792484283447,2.118136167526245
169,17000,4.15211296081543,4.437664031982422,2.333953857421875,1.9593167304992676
170,17100,5.237651824951172,4.818173408508301,1.8879741430282593,1.7981716394424438
171,17200,4.362534999847412,4.2379841804504395,2.3537797927856445,1.871940016746521
172,17300,4.587336540222168,4.579314231872559,2.2839295864105225,1.8129301071166992
173,17400,4.113868713378906,4.28490686416626,2.304945468902588,2.393364667892456
174,17500,4.579529285430908,5.083074569702148,1.9047719240188599,1.9179939031600952
175,17600,4.319951057434082,4.298011779785156,2.499002695083618,1.8643360137939453
176,17700,4.951211929321289,4.796180725097656,1.85791015625,1.585814356803894
177,17800,4.580134391784668,4.357390880584717,1.7758800983428955,1.9023253917694092
178,17900,5.029778480529785,4.293668746948242,1.9175530672073364,1.8171231746673584
179,18000,3.9880597591400146,4.484390735626221,2.4522628784179688,2.082797050476074
180,18100,4.437519550323486,4.262339115142822,2.04561710357666,1.855793833732605
181,18200,10.314736366271973,4.472509384155273,1.812185525894165,1.6669057607650757
182,18300,4.106225967407227,4.2238030433654785,2.4686341285705566,2.3129873275756836
183,18400,4.318612575531006,4.580938816070557,2.001087188720703,1.755271077156067
184,18500,4.618582248687744,4.92696475982666,1.9636504650115967,1.7523550987243652
185,18600,5.113495826721191,4.607841491699219,1.60982084274292,1.6562092304229736
186,18700,4.442704677581787,4.757320404052734,2.051431179046631,1.7357177734375
187,18800,4.665013790130615,4.908431053161621,1.940901756286621,1.6417369842529297
188,18900,4.450414180755615,4.032830238342285,2.841341018676758,2.2742996215820312
189,19000,4.4884467124938965,4.256103515625,2.3702495098114014,1.9003589153289795
190,19100,4.630002975463867,4.6692657470703125,1.8797935247421265,1.7812178134918213
191,19200,4.741030693054199,7.080159664154053,1.5299327373504639,1.4540107250213623
192,19300,4.208544731140137,4.439321041107178,2.314145088195801,2.197629928588867
193,19400,4.226344585418701,4.444986343383789,2.4222793579101562,2.081972360610962
194,19500,4.1181182861328125,4.122335910797119,2.530832290649414,2.1341640949249268
195,19600,5.4397735595703125,4.607913494110107,1.8759835958480835,1.5886856317520142
196,19700,4.35753059387207,4.510041236877441,2.122232437133789,2.124983310699463
197,19800,4.552727699279785,4.278238296508789,2.0697152614593506,1.971972107887268
198,19900,4.464400768280029,4.907764434814453,1.7498977184295654,1.8059521913528442
199,20000,4.33949089050293,4.270031929016113,2.663712739944458,2.2045865058898926
200,20100,4.416850566864014,4.244877815246582,2.3642704486846924,1.9720230102539062
201,20200,4.138393402099609,4.047240257263184,2.5371599197387695,2.262779712677002
202,20300,4.5853424072265625,4.462960243225098,2.096080780029297,1.9487353563308716
203,20400,4.6446075439453125,4.663156032562256,1.9089319705963135,1.8869237899780273
204,20500,4.3317694664001465,4.499013900756836,2.200228691101074,2.2365007400512695
205,20600,4.476731300354004,4.604111194610596,2.422266960144043,1.7374823093414307
206,20700,4.415767669677734,4.659470081329346,1.856295108795166,1.840543508529663
207,20800,4.179407119750977,4.197469234466553,2.2660818099975586,1.6689821481704712
208,20900,4.355292797088623,4.437211990356445,1.7644274234771729,1.6868486404418945
209,21000,4.294032096862793,4.311150550842285,2.3282618522644043,1.9835658073425293
210,21100,4.241376876831055,4.207357883453369,2.0235745906829834,2.015058994293213
211,21200,6.1819658279418945,4.5042901039123535,1.6515119075775146,1.6915311813354492
212,21300,4.2460455894470215,4.236881732940674,3.028179168701172,2.2938859462738037
213,21400,5.10983419418335,4.180366516113281,2.536233425140381,2.2368664741516113
214,21500,4.306149959564209,4.750858306884766,2.4357705116271973,1.8130064010620117
215,21600,12.006464004516602,4.204130172729492,1.9205677509307861,2.2131519317626953
216,21700,4.646207809448242,4.8312296867370605,1.745278239250183,1.5728871822357178
217,21800,4.2648820877075195,5.049948692321777,2.0234169960021973,1.9057151079177856
218,21900,4.553140640258789,4.291294097900391,2.1439242362976074,1.865388035774231
219,22000,4.3347859382629395,4.537173271179199,2.2193377017974854,2.079866886138916
220,22100,4.625053405761719,4.5065999031066895,2.0096752643585205,1.68820321559906
221,22200,3.9216840267181396,4.221848011016846,2.374713182449341,2.1133649349212646
222,22300,5.431078910827637,4.123608589172363,2.2604763507843018,1.9953645467758179
223,22400,4.483542442321777,4.306879043579102,2.1037116050720215,1.8076297044754028
224,22500,4.750195503234863,4.315983772277832,2.1167426109313965,1.8100969791412354
225,22600,4.163055419921875,4.313179016113281,1.966141700744629,2.1521193981170654
226,22700,4.297235012054443,4.634731292724609,2.364272356033325,1.8918803930282593
227,22800,4.4800004959106445,4.4034810066223145,2.0328009128570557,1.723975658416748
228,22900,4.896982192993164,4.587210178375244,1.9307643175125122,2.019740104675293
229,23000,4.5666303634643555,5.037668228149414,1.8243932723999023,1.8651306629180908
230,23100,4.119137763977051,4.555575847625732,1.847609281539917,2.0515027046203613
231,23200,4.453464031219482,4.486769676208496,1.971387505531311,1.6564675569534302
232,23300,4.961402893066406,4.61616325378418,1.8458601236343384,1.524248480796814
233,23400,4.800906181335449,4.359800338745117,1.8123714923858643,1.8711645603179932
234,23500,4.439848899841309,4.487083435058594,2.2694897651672363,1.8416879177093506
235,23600,4.845486164093018,4.350734710693359,2.011186122894287,1.8767337799072266
236,23700,4.473379611968994,4.457648754119873,1.8139607906341553,1.8403120040893555
237,23800,3.914769411087036,4.175712585449219,2.738581657409668,2.9937424659729004
238,23900,6.161118507385254,4.9213690757751465,1.677126169204712,1.5279366970062256
239,24000,4.337357521057129,4.792849540710449,2.033769130706787,1.9750206470489502
240,24100,4.58119010925293,4.4617919921875,2.647559404373169,1.96097993850708
241,24200,4.883938789367676,4.67281436920166,1.7551789283752441,1.5078375339508057
242,24300,4.42214298248291,4.7720842361450195,2.2519259452819824,1.7351632118225098
243,24400,4.720926284790039,4.762909889221191,1.798167109489441,1.8585882186889648
244,24500,6.583197593688965,5.5315141677856445,1.4298043251037598,1.4732688665390015
245,24600,4.661180019378662,3.9360663890838623,1.9775445461273193,1.8632996082305908
246,24700,4.258427143096924,4.51788330078125,2.323082447052002,1.8830957412719727
247,24800,4.495296478271484,4.391310214996338,1.8879337310791016,1.7367854118347168
248,24900,4.9897308349609375,4.742115020751953,1.6097100973129272,1.445723533630371
249,25000,3.98725962638855,4.139730930328369,2.761451244354248,2.268223762512207
250,25100,4.162501335144043,4.34080171585083,2.1394059658050537,1.9066956043243408
251,25200,5.115204811096191,4.481252670288086,2.1490354537963867,1.6747655868530273
252,25300,4.4181976318359375,4.193441390991211,1.9656389951705933,1.8507390022277832
253,25400,5.078589916229248,4.246544361114502,1.8481080532073975,1.6687757968902588
254,25500,4.249198913574219,4.336716175079346,2.805849552154541,2.117281198501587
255,25600,4.0573835372924805,4.246313095092773,2.198995351791382,2.4821083545684814
256,25700,4.153323650360107,4.245779037475586,2.371663808822632,2.1883697509765625
257,25800,4.834573268890381,4.584594249725342,2.0210623741149902,1.5084495544433594
258,25900,3.985306739807129,4.524439811706543,2.9177157878875732,2.2204220294952393
259,26000,4.1072821617126465,4.312504768371582,2.3886098861694336,2.7100048065185547
260,26100,4.2805986404418945,4.905783653259277,2.157947063446045,2.147578239440918
261,26200,4.404849052429199,4.515963077545166,2.82497239112854,2.1358659267425537
262,26300,4.2238054275512695,4.708229064941406,2.2256758213043213,1.8216519355773926
263,26400,3.9171416759490967,4.285588264465332,2.511471748352051,2.5062763690948486
264,26500,4.2622294425964355,4.168369770050049,2.333112955093384,1.9100229740142822
265,26600,4.331570625305176,4.3145647048950195,2.1657333374023438,1.9093409776687622
266,26700,4.204145431518555,4.047142505645752,2.2037243843078613,1.9483740329742432
267,26800,4.363142013549805,4.537417888641357,1.9444506168365479,2.0965354442596436
268,26900,4.271880626678467,4.1779985427856445,2.097799301147461,2.1046998500823975
269,27000,4.082090377807617,4.231181621551514,2.372164011001587,2.30000638961792
270,27100,4.127099990844727,4.412018299102783,2.3342583179473877,1.8174855709075928
271,27200,4.399607181549072,4.7260894775390625,2.2228307723999023,1.7653671503067017
272,27300,4.5452070236206055,4.515016555786133,1.7624990940093994,1.6362487077713013
273,27400,4.130409240722656,4.457113265991211,1.7346417903900146,2.096801280975342
274,27500,4.311302661895752,4.610722541809082,2.0395004749298096,1.7643672227859497
275,27600,4.449573040008545,4.415358543395996,1.8249990940093994,1.7444404363632202
276,27700,4.500998020172119,4.006051063537598,2.1734113693237305,2.224970579147339
277,27800,5.265067100524902,4.181609630584717,2.125746726989746,1.8336127996444702
278,27900,4.876672744750977,4.390611171722412,1.7888823747634888,1.6870238780975342
279,28000,4.126166343688965,4.47785758972168,1.8926479816436768,2.0287046432495117
280,28100,4.0488057136535645,4.505986213684082,2.063176155090332,2.060035228729248
281,28200,4.576912879943848,4.253688812255859,2.4341516494750977,2.052497625350952
282,28300,4.229118347167969,3.945894241333008,2.7095038890838623,2.0316598415374756
283,28400,4.014725208282471,4.2664618492126465,2.345799207687378,2.037898063659668
284,28500,4.09454345703125,4.058172702789307,2.6391217708587646,2.425713539123535
285,28600,4.468205451965332,4.856025695800781,1.8843938112258911,1.5680618286132812
286,28700,3.810189962387085,3.8682892322540283,2.635918378829956,2.372988224029541
287,28800,4.333470821380615,4.451784133911133,2.4192850589752197,2.145000457763672
288,28900,4.7037858963012695,4.761466979980469,1.7516613006591797,1.703331470489502
289,29000,4.719411849975586,4.686369895935059,2.082545518875122,2.0932576656341553
290,29100,4.189545631408691,4.028473854064941,2.4488277435302734,2.4376728534698486
291,29200,4.939896583557129,5.841658115386963,1.4464595317840576,1.4192404747009277
292,29300,4.181210994720459,3.9986965656280518,2.967456102371216,2.73861026763916
293,29400,6.190331935882568,4.332096576690674,1.745883584022522,1.6241559982299805
294,29500,4.239117622375488,4.237576961517334,1.9157514572143555,2.4402661323547363
295,29600,4.379047393798828,4.582409858703613,2.0716092586517334,2.248016357421875
296,29700,3.896024703979492,3.9840664863586426,2.137606620788574,2.1420273780822754
297,29800,4.469134330749512,4.400500774383545,1.9888710975646973,1.790368914604187
298,29900,3.9329733848571777,4.180596351623535,2.2794196605682373,2.865265369415283
299,30000,4.387916564941406,4.461623191833496,1.7713149785995483,2.258798599243164
300,30100,4.218717575073242,3.9868040084838867,3.1894962787628174,2.1680102348327637
301,30200,4.08296537399292,4.3338704109191895,2.737985134124756,2.198535919189453
302,30300,4.203933238983154,4.363106727600098,2.179825782775879,2.4540772438049316
303,30400,4.077419281005859,4.510519981384277,2.0765433311462402,1.8013989925384521
304,30500,4.560734748840332,4.394626617431641,2.0835490226745605,2.0399014949798584
305,30600,4.594296932220459,4.453181266784668,1.6158576011657715,1.7546970844268799
306,30700,8.77768325805664,4.244696617126465,2.1981964111328125,1.6925983428955078
307,30800,4.5829758644104,4.392223358154297,1.9157644510269165,2.0737662315368652
308,30900,4.1345038414001465,4.068098068237305,2.4546568393707275,2.0775394439697266
309,31000,6.631791114807129,4.205307960510254,1.9017027616500854,1.886899709701538
310,31100,4.546051025390625,4.274834632873535,2.564497470855713,2.209315299987793
311,31200,4.125321865081787,5.074795722961426,2.1959643363952637,1.954033613204956
312,31300,4.103477478027344,4.099601745605469,3.0601539611816406,2.4025416374206543
313,31400,4.4917120933532715,4.301751613616943,2.0335140228271484,1.8971257209777832
314,31500,5.946845054626465,4.865265846252441,1.5206397771835327,1.4801286458969116
315,31600,4.403785705566406,4.310719013214111,2.7117366790771484,2.0182204246520996
316,31700,4.310600757598877,4.358282089233398,2.2961440086364746,2.000269889831543
317,31800,4.079310894012451,4.282495498657227,2.051492214202881,2.4268009662628174
318,31900,4.544776916503906,4.354714870452881,2.141186237335205,1.9554004669189453
319,32000,4.155549049377441,4.1895856857299805,2.463273763656616,2.5172507762908936
320,32100,4.618259906768799,4.365792751312256,2.350100517272949,1.93818998336792
321,32200,3.967850685119629,3.912778854370117,2.7925031185150146,2.3454456329345703
322,32300,4.007603168487549,4.81752872467041,2.2944514751434326,2.22544002532959
323,32400,4.790390968322754,4.418378829956055,2.0857245922088623,1.7707023620605469
324,32500,4.323962211608887,4.836251735687256,1.995826244354248,1.9842256307601929
325,32600,4.540266513824463,4.517079830169678,2.048245429992676,1.7678775787353516
326,32700,4.296979904174805,4.391902923583984,1.9853267669677734,1.8064789772033691
327,32800,4.042091369628906,4.266001224517822,2.1688730716705322,2.3144915103912354
328,32900,3.9623680114746094,4.145090579986572,2.5754430294036865,2.096332550048828
329,33000,4.10532808303833,4.220706939697266,2.987119197845459,2.2522177696228027
330,33100,4.918391227722168,6.263138771057129,1.4990184307098389,1.4694125652313232
331,33200,5.031524658203125,4.330129146575928,1.9122908115386963,1.8610327243804932
332,33300,4.008991718292236,4.225841045379639,2.984724521636963,2.273559093475342
333,33400,4.769495964050293,4.546394348144531,1.7348932027816772,1.5532097816467285
334,33500,3.926349401473999,4.353989124298096,2.375314712524414,1.949563980102539
335,33600,3.99165415763855,4.371473789215088,2.030623435974121,1.7768573760986328
336,33700,4.309688568115234,4.704281330108643,1.7803127765655518,1.6425843238830566
337,33800,4.130353927612305,4.593894958496094,2.255465269088745,2.4317197799682617
338,33900,4.275130271911621,3.9952712059020996,2.478100538253784,2.2506532669067383
339,34000,9.949640274047852,4.187904357910156,1.6682167053222656,1.7184579372406006
340,34100,3.9059083461761475,4.306543827056885,2.0067765712738037,2.094780921936035
341,34200,4.061478137969971,4.178170204162598,2.71138334274292,2.3649368286132812
342,34300,4.19442892074585,4.007258415222168,2.7148735523223877,2.3253366947174072
343,34400,4.198071002960205,4.232089042663574,2.1488864421844482,2.090343952178955
344,34500,4.2625885009765625,4.565199375152588,2.839071035385132,1.8216462135314941
345,34600,5.434849739074707,4.119824409484863,2.237703323364258,1.8962247371673584
346,34700,4.058672904968262,4.324427604675293,1.9717657566070557,1.9634673595428467
347,34800,3.809537410736084,4.219061851501465,2.685791492462158,2.2386531829833984
348,34900,4.406655788421631,4.246500492095947,1.7579843997955322,1.8559027910232544
349,35000,4.074580669403076,4.356159687042236,1.9513944387435913,2.3523683547973633
350,35100,4.330778121948242,4.167348861694336,2.1651484966278076,1.9624470472335815
351,35200,4.372784614562988,4.0190110206604,2.676084041595459,2.110588550567627
352,35300,5.105159759521484,4.233295440673828,1.8472927808761597,1.9330401420593262
353,35400,4.4669060707092285,4.292952537536621,1.9289405345916748,1.749169111251831
354,35500,4.41849946975708,4.519184589385986,2.009977340698242,2.033457040786743
355,35600,4.49797248840332,4.219456672668457,2.3492887020111084,1.8990111351013184
356,35700,4.027527809143066,4.229245185852051,2.3397603034973145,2.250546932220459
357,35800,5.108078956604004,4.122882843017578,1.802584171295166,2.276989698410034
358,35900,4.181582927703857,4.8018693923950195,1.948545217514038,1.6770243644714355
359,36000,5.691102027893066,3.9633383750915527,2.4431092739105225,2.3066189289093018
